id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAP
243,10.907719355,10.0246378001,2013,LSMS_NGA2012,1.62130862767805,31.7,23.9,923
244,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.269541778975741,31.3,23.9,932
245,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.696961248954558,31.3,23.9,932
246,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.79126444057604,31.3,23.9,932
247,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.458868201580801,31.3,23.9,932
248,10.8547917358,9.80578418282,2013,LSMS_NGA2012,0.134894512491232,31.3,23.9,932
249,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.495294700346706,30.8,23.5,1020
250,10.3669816879,9.50270725802,2013,LSMS_NGA2012,2.02036528204299,30.8,23.5,1020
251,10.3669816879,9.50270725802,2013,LSMS_NGA2012,2.74047684297068,30.8,23.5,1020
252,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.62732633515955,30.8,23.5,1020
253,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.740804760905263,30.8,23.5,1020
254,10.3669816879,9.50270725802,2013,LSMS_NGA2012,1.25018231825475,30.8,23.5,1020
255,10.3669816879,9.50270725802,2013,LSMS_NGA2012,2.28927246920929,30.8,23.5,1020
256,10.3669816879,9.50270725802,2013,LSMS_NGA2012,1.6091485458661,30.8,23.5,1020
257,10.3669816879,9.50270725802,2013,LSMS_NGA2012,1.48263097809166,30.8,23.5,1020
258,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.587573985357656,30.8,23.5,1020
259,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.447424473488525,30.8,23.5,1020
260,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.492749542446853,30.8,23.5,1020
261,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.657870004887034,30.8,23.5,1020
262,10.3669816879,9.50270725802,2013,LSMS_NGA2012,0.600907370128895,30.8,23.5,1020
263,10.3669816879,9.50270725802,2013,LSMS_NGA2012,6.18811881188119,30.8,23.5,1020
264,10.286224686,9.63766289493,2013,LSMS_NGA2012,2.91809633122339,30.5,23.4,1054
265,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.10815142335124,30.5,23.4,1054
266,10.286224686,9.63766289493,2013,LSMS_NGA2012,2.11685012701101,30.5,23.4,1054
267,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.13376113920319,30.5,23.4,1054
268,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.75336864518465,30.5,23.4,1054
269,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.30174264287602,30.5,23.4,1054
270,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.51153299676532,30.5,23.4,1054
271,10.286224686,9.63766289493,2013,LSMS_NGA2012,0.421078635031497,30.5,23.4,1054
272,10.286224686,9.63766289493,2013,LSMS_NGA2012,0.292602996254682,30.5,23.4,1054
273,10.286224686,9.63766289493,2013,LSMS_NGA2012,1.50079729856486,30.5,23.4,1054
