id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAT,MAP,Potassium_g_kg_0-20_m,Nitrogen_g_kg_0-20_m,Phosphorus_g_kg_0-20_m,OrganicCarbon_g_kg_0-20_m,irr
61836,-1.5113,29.77043,2017,Niche_trial,5.6,19.9,17.0,18.5,1230,49,120,22,32,0.0
61837,-1.5113,29.77043,2017,Niche_trial,3.2,19.9,17.0,18.5,1230,49,120,22,32,0.0
61838,-1.5113,29.77043,2017,Niche_trial,3.84,19.9,17.0,18.5,1230,49,120,22,32,0.0
61839,-1.5113,29.77043,2017,Niche_trial,4.48,19.9,17.0,18.5,1230,49,120,22,32,0.0
61840,-1.5113,29.77043,2017,Niche_trial,4.48,19.9,17.0,18.5,1230,49,120,22,32,0.0
61841,-1.5113,29.77043,2017,Niche_trial,3.84,19.9,17.0,18.5,1230,49,120,22,32,0.0
61842,-1.5113,29.77043,2017,Niche_trial,4.16,19.9,17.0,18.5,1230,49,120,22,32,0.0
61843,-1.5113,29.77043,2017,Niche_trial,4.48,19.9,17.0,18.5,1230,49,120,22,32,0.0
61844,-1.5113,29.77043,2017,Niche_trial,2.88,19.9,17.0,18.5,1230,49,120,22,32,0.0
61845,-1.5113,29.77043,2017,Niche_trial,4.64,19.9,17.0,18.5,1230,49,120,22,32,0.0
61846,-1.5113,29.77043,2017,Niche_trial,4.0,19.9,17.0,18.5,1230,49,120,22,32,0.0
61847,-1.5113,29.77043,2017,Niche_trial,5.44,19.9,17.0,18.5,1230,49,120,22,32,0.0
61848,-1.5113,29.77043,2017,Niche_trial,5.6,19.9,17.0,18.5,1230,49,120,22,32,0.0
61849,-1.5113,29.77043,2017,Niche_trial,5.12,19.9,17.0,18.5,1230,49,120,22,32,0.0
61850,-1.5113,29.77043,2017,Niche_trial,5.12,19.9,17.0,18.5,1230,49,120,22,32,0.0
61851,-1.5113,29.77043,2017,Niche_trial,5.44,19.9,17.0,18.5,1230,49,120,22,32,0.0
61852,-2.7051323,29.5732064,2017,Niche_trial,8.16,20.2,17.5,18.7,1306,47,96,21,30,0.0
61853,-2.7051323,29.5732064,2017,Niche_trial,4.08,20.2,17.5,18.7,1306,47,96,21,30,0.0
61854,-2.7051323,29.5732064,2017,Niche_trial,9.792,20.2,17.5,18.7,1306,47,96,21,30,0.0
61855,-2.7051323,29.5732064,2017,Niche_trial,8.772,20.2,17.5,18.7,1306,47,96,21,30,0.0
61856,-2.7051323,29.5732064,2017,Niche_trial,9.384,20.2,17.5,18.7,1306,47,96,21,30,0.0
61857,-2.7051323,29.5732064,2017,Niche_trial,6.936,20.2,17.5,18.7,1306,47,96,21,30,0.0
61858,-2.7051323,29.5732064,2017,Niche_trial,7.344,20.2,17.5,18.7,1306,47,96,21,30,0.0
61859,-2.7051323,29.5732064,2017,Niche_trial,4.896,20.2,17.5,18.7,1306,47,96,21,30,0.0
61860,-2.7051323,29.5732064,2017,Niche_trial,4.692,20.2,17.5,18.7,1306,47,96,21,30,0.0
61861,-2.7051323,29.5732064,2017,Niche_trial,4.896,20.2,17.5,18.7,1306,47,96,21,30,0.0
61862,-2.7051323,29.5732064,2017,Niche_trial,7.038,20.2,17.5,18.7,1306,47,96,21,30,0.0
61863,-2.7051323,29.5732064,2017,Niche_trial,6.936,20.2,17.5,18.7,1306,47,96,21,30,0.0
61864,-2.7051323,29.5732064,2017,Niche_trial,6.12,20.2,17.5,18.7,1306,47,96,21,30,0.0
61865,-2.7051323,29.5732064,2017,Niche_trial,5.712,20.2,17.5,18.7,1306,47,96,21,30,0.0
61866,-2.7051323,29.5732064,2017,Niche_trial,5.712,20.2,17.5,18.7,1306,47,96,21,30,0.0
61867,-2.7051323,29.5732064,2017,Niche_trial,6.528,20.2,17.5,18.7,1306,47,96,21,30,0.0
61868,-2.7051323,29.5732064,2017,Niche_trial,5.712,20.2,17.5,18.7,1306,47,96,21,30,0.0
61869,-2.7051323,29.5732064,2017,Niche_trial,6.732,20.2,17.5,18.7,1306,47,96,21,30,0.0
61870,-2.7051323,29.5732064,2017,Niche_trial,8.364,20.2,17.5,18.7,1306,47,96,21,30,0.0
61871,-2.7051323,29.5732064,2017,Niche_trial,6.528,20.2,17.5,18.7,1306,47,96,21,30,0.0
61872,-2.7051323,29.5732064,2017,Niche_trial,8.16,20.2,17.5,18.7,1306,47,96,21,30,0.0
61873,-2.7051323,29.5732064,2017,Niche_trial,8.16,20.2,17.5,18.7,1306,47,96,21,30,0.0
61874,-2.7051323,29.5732064,2017,Niche_trial,3.264,20.2,17.5,18.7,1306,47,96,21,30,0.0
61875,-2.7051323,29.5732064,2017,Niche_trial,8.976,20.2,17.5,18.7,1306,47,96,21,30,0.0
61876,-2.7051323,29.5732064,2017,Niche_trial,10.404,20.2,17.5,18.7,1306,47,96,21,30,0.0
61877,-2.7051323,29.5732064,2017,Niche_trial,9.18,20.2,17.5,18.7,1306,47,96,21,30,0.0
61878,-2.7051323,29.5732064,2017,Niche_trial,8.772,20.2,17.5,18.7,1306,47,96,21,30,0.0
61879,-2.7051323,29.5732064,2017,Niche_trial,9.18,20.2,17.5,18.7,1306,47,96,21,30,0.0
61880,-2.7051323,29.5732064,2017,Niche_trial,2.652,20.2,17.5,18.7,1306,47,96,21,30,0.0
61881,-2.7051323,29.5732064,2017,Niche_trial,4.284,20.2,17.5,18.7,1306,47,96,21,30,0.0
61882,-2.7051323,29.5732064,2017,Niche_trial,4.896,20.2,17.5,18.7,1306,47,96,21,30,0.0
61883,-2.7051323,29.5732064,2017,Niche_trial,5.304,20.2,17.5,18.7,1306,47,96,21,30,0.0
61884,-2.7051323,29.5732064,2017,Niche_trial,4.08,20.2,17.5,18.7,1306,47,96,21,30,0.0
61885,-2.7051323,29.5732064,2017,Niche_trial,4.896,20.2,17.5,18.7,1306,47,96,21,30,0.0
61886,-2.7051323,29.5732064,2017,Niche_trial,6.528,20.2,17.5,18.7,1306,47,96,21,30,0.0
61887,-2.7051323,29.5732064,2017,Niche_trial,8.568,20.2,17.5,18.7,1306,47,96,21,30,0.0
61888,-2.7051323,29.5732064,2017,Niche_trial,7.752,20.2,17.5,18.7,1306,47,96,21,30,0.0
61889,-2.7051323,29.5732064,2017,Niche_trial,3.06,20.2,17.5,18.7,1306,47,96,21,30,0.0
61890,-2.7051323,29.5732064,2017,Niche_trial,3.264,20.2,17.5,18.7,1306,47,96,21,30,0.0
61891,-2.7051323,29.5732064,2017,Niche_trial,7.548,20.2,17.5,18.7,1306,47,96,21,30,0.0
61892,-2.7051323,29.5732064,2017,Niche_trial,6.528,20.2,17.5,18.7,1306,47,96,21,30,0.0
61893,-2.7051323,29.5732064,2017,Niche_trial,5.304,20.2,17.5,18.7,1306,47,96,21,30,0.0
61894,-2.7051323,29.5732064,2017,Niche_trial,6.732,20.2,17.5,18.7,1306,47,96,21,30,0.0
61895,-2.7051323,29.5732064,2017,Niche_trial,8.772,20.2,17.5,18.7,1306,47,96,21,30,0.0
61896,-2.7051323,29.5732064,2017,Niche_trial,8.364,20.2,17.5,18.7,1306,47,96,21,30,0.0
61897,-2.7051323,29.5732064,2017,Niche_trial,3.672,20.2,17.5,18.7,1306,47,96,21,30,0.0
61898,-2.7051323,29.5732064,2017,Niche_trial,5.508,20.2,17.5,18.7,1306,47,96,21,30,0.0
61899,-2.7051323,29.5732064,2017,Niche_trial,6.732,20.2,17.5,18.7,1306,47,96,21,30,0.0
61900,-2.7051323,29.5732064,2017,Niche_trial,6.732,20.2,17.5,18.7,1306,47,96,21,30,0.0
61901,-2.7051323,29.5732064,2017,Niche_trial,7.14,20.2,17.5,18.7,1306,47,96,21,30,0.0
61902,-2.7051323,29.5732064,2017,Niche_trial,3.876,20.2,17.5,18.7,1306,47,96,21,30,0.0
61903,-2.7051323,29.5732064,2017,Niche_trial,2.652,20.2,17.5,18.7,1306,47,96,21,30,0.0
61904,-2.7051323,29.5732064,2017,Niche_trial,9.792,20.2,17.5,18.7,1306,47,96,21,30,0.0
61905,-2.0356,29.52913,2017,Niche_trial,5.58,18.5,15.9,16.9,1440,46,125,26,32,0.0
61906,-2.0356,29.52913,2017,Niche_trial,5.4,18.5,15.9,16.9,1440,46,125,26,32,0.0
61907,-2.0356,29.52913,2017,Niche_trial,5.22,18.5,15.9,16.9,1440,46,125,26,32,0.0
61908,-2.0356,29.52913,2017,Niche_trial,4.32,18.5,15.9,16.9,1440,46,125,26,32,0.0
61909,-2.0356,29.52913,2017,Niche_trial,5.76,18.5,15.9,16.9,1440,46,125,26,32,0.0
61910,-2.0356,29.52913,2017,Niche_trial,5.76,18.5,15.9,16.9,1440,46,125,26,32,0.0
61911,-2.0356,29.52913,2017,Niche_trial,5.4,18.5,15.9,16.9,1440,46,125,26,32,0.0
61912,-2.0356,29.52913,2017,Niche_trial,3.06,18.5,15.9,16.9,1440,46,125,26,32,0.0
61913,-2.1098041,29.4590214,2017,Niche_trial,5.76,19.7,16.9,18.0,1350,47,105,27,31,0.0
61914,-2.1098041,29.4590214,2017,Niche_trial,8.757,19.7,16.9,18.0,1350,47,105,27,31,0.0
61915,-2.1098041,29.4590214,2017,Niche_trial,6.12,19.7,16.9,18.0,1350,47,105,27,31,0.0
61916,-2.1098041,29.4590214,2017,Niche_trial,9.249,19.7,16.9,18.0,1350,47,105,27,31,0.0
61917,-2.1098041,29.4590214,2017,Niche_trial,9.54,19.7,16.9,18.0,1350,47,105,27,31,0.0
61918,-1.9405122,29.6276383,2017,Niche_trial,3.96,20.3,18.1,19.1,1276,46,97,24,29,0.0
61919,-1.9405122,29.6276383,2017,Niche_trial,3.24,20.3,18.1,19.1,1276,46,97,24,29,0.0
61920,-1.9405122,29.6276383,2017,Niche_trial,4.32,20.3,18.1,19.1,1276,46,97,24,29,0.0
61921,-2.0356,29.52913,2017,Niche_trial,4.14,18.5,15.9,16.9,1440,46,125,26,32,0.0
61922,-2.0356,29.52913,2017,Niche_trial,3.96,18.5,15.9,16.9,1440,46,125,26,32,0.0
61923,-2.0356,29.52913,2017,Niche_trial,5.4,18.5,15.9,16.9,1440,46,125,26,32,0.0
61924,-2.0356,29.52913,2017,Niche_trial,5.76,18.5,15.9,16.9,1440,46,125,26,32,0.0
61925,-2.0356,29.52913,2017,Niche_trial,5.94,18.5,15.9,16.9,1440,46,125,26,32,0.0
61926,-2.1098041,29.4590214,2017,Niche_trial,7.857,19.7,16.9,18.0,1350,47,105,27,31,0.0
61927,-2.1098041,29.4590214,2017,Niche_trial,3.476,19.7,16.9,18.0,1350,47,105,27,31,0.0
61928,-2.1098041,29.4590214,2017,Niche_trial,3.6,19.7,16.9,18.0,1350,47,105,27,31,0.0
61929,-2.1098041,29.4590214,2017,Niche_trial,4.32,19.7,16.9,18.0,1350,47,105,27,31,0.0
61930,-2.1098041,29.4590214,2017,Niche_trial,6.429,19.7,16.9,18.0,1350,47,105,27,31,0.0
61931,-2.1098041,29.4590214,2017,Niche_trial,5.22,19.7,16.9,18.0,1350,47,105,27,31,0.0
61932,-1.9405122,29.6276383,2017,Niche_trial,7.5,20.3,18.1,19.1,1276,46,97,24,29,0.0
61933,-1.9405122,29.6276383,2017,Niche_trial,7.143,20.3,18.1,19.1,1276,46,97,24,29,0.0
61934,-1.9405122,29.6276383,2017,Niche_trial,5.714,20.3,18.1,19.1,1276,46,97,24,29,0.0
61935,-1.9405122,29.6276383,2017,Niche_trial,6.786,20.3,18.1,19.1,1276,46,97,24,29,0.0
61936,-2.4189,29.21439,2017,Niche_trial,2.7,19.8,16.5,17.9,1447,47,113,25,32,0.0
61937,-2.4189,29.21439,2017,Niche_trial,2.52,19.8,16.5,17.9,1447,47,113,25,32,0.0
61938,-2.4189,29.21439,2017,Niche_trial,3.06,19.8,16.5,17.9,1447,47,113,25,32,0.0
61939,-2.4189,29.21439,2017,Niche_trial,2.52,19.8,16.5,17.9,1447,47,113,25,32,0.0
61940,-2.4189,29.21439,2017,Niche_trial,3.6,19.8,16.5,17.9,1447,47,113,25,32,0.0
61941,-1.9405122,29.6276383,2017,Niche_trial,4.68,20.3,18.1,19.1,1276,46,97,24,29,0.0
61942,-1.9405122,29.6276383,2017,Niche_trial,4.32,20.3,18.1,19.1,1276,46,97,24,29,0.0
61943,-1.9405122,29.6276383,2017,Niche_trial,2.88,20.3,18.1,19.1,1276,46,97,24,29,0.0
61944,-1.9405122,29.6276383,2017,Niche_trial,3.6,20.3,18.1,19.1,1276,46,97,24,29,0.0
61945,-2.4189,29.21439,2017,Niche_trial,3.6,19.8,16.5,17.9,1447,47,113,25,32,0.0
61946,-2.4189,29.21439,2017,Niche_trial,2.88,19.8,16.5,17.9,1447,47,113,25,32,0.0
61947,-2.4189,29.21439,2017,Niche_trial,3.06,19.8,16.5,17.9,1447,47,113,25,32,0.0
61948,-2.4189,29.21439,2017,Niche_trial,3.24,19.8,16.5,17.9,1447,47,113,25,32,0.0
61949,-2.4189,29.21439,2017,Niche_trial,4.86,19.8,16.5,17.9,1447,47,113,25,32,0.0
61950,-2.1098041,29.4590214,2017,Niche_trial,8.82,19.7,16.9,18.0,1350,47,105,27,31,0.0
61951,-2.1098041,29.4590214,2017,Niche_trial,4.32,19.7,16.9,18.0,1350,47,105,27,31,0.0
61952,-2.1098041,29.4590214,2017,Niche_trial,4.32,19.7,16.9,18.0,1350,47,105,27,31,0.0
61953,-2.1098041,29.4590214,2017,Niche_trial,6.48,19.7,16.9,18.0,1350,47,105,27,31,0.0
61954,-2.1098041,29.4590214,2017,Niche_trial,6.66,19.7,16.9,18.0,1350,47,105,27,31,0.0
61955,-2.1098041,29.4590214,2017,Niche_trial,5.94,19.7,16.9,18.0,1350,47,105,27,31,0.0
61956,-2.4189,29.21439,2017,Niche_trial,7.02,19.8,16.5,17.9,1447,47,113,25,32,0.0
61957,-2.4189,29.21439,2017,Niche_trial,5.4,19.8,16.5,17.9,1447,47,113,25,32,0.0
61958,-2.4189,29.21439,2017,Niche_trial,4.86,19.8,16.5,17.9,1447,47,113,25,32,0.0
61959,-2.4189,29.21439,2017,Niche_trial,3.96,19.8,16.5,17.9,1447,47,113,25,32,0.0
61960,-2.4189,29.21439,2017,Niche_trial,7.02,19.8,16.5,17.9,1447,47,113,25,32,0.0
61961,-2.4189,29.21439,2017,Niche_trial,5.58,19.8,16.5,17.9,1447,47,113,25,32,0.0
61962,-2.4189,29.21439,2017,Niche_trial,3.42,19.8,16.5,17.9,1447,47,113,25,32,0.0
61963,-2.4189,29.21439,2017,Niche_trial,3.78,19.8,16.5,17.9,1447,47,113,25,32,0.0
61964,-2.4189,29.21439,2017,Niche_trial,4.5,19.8,16.5,17.9,1447,47,113,25,32,0.0
61965,-2.4189,29.21439,2017,Niche_trial,3.33,19.8,16.5,17.9,1447,47,113,25,32,0.0
61966,-2.1098041,29.4590214,2017,Niche_trial,6.322,19.7,16.9,18.0,1350,47,105,27,31,0.0
61967,-2.1098041,29.4590214,2017,Niche_trial,4.157,19.7,16.9,18.0,1350,47,105,27,31,0.0
61968,-2.1098041,29.4590214,2017,Niche_trial,5.893,19.7,16.9,18.0,1350,47,105,27,31,0.0
61969,-2.1098041,29.4590214,2017,Niche_trial,6.0,19.7,16.9,18.0,1350,47,105,27,31,0.0
61970,-2.4189,29.21439,2017,Niche_trial,1.98,19.8,16.5,17.9,1447,47,113,25,32,0.0
61971,-2.4189,29.21439,2017,Niche_trial,8.1,19.8,16.5,17.9,1447,47,113,25,32,0.0
61972,-2.4189,29.21439,2017,Niche_trial,6.3,19.8,16.5,17.9,1447,47,113,25,32,0.0
61973,-2.4189,29.21439,2017,Niche_trial,5.4,19.8,16.5,17.9,1447,47,113,25,32,0.0
61974,-2.4189,29.21439,2017,Niche_trial,7.56,19.8,16.5,17.9,1447,47,113,25,32,0.0
61975,-2.4189,29.21439,2017,Niche_trial,8.1,19.8,16.5,17.9,1447,47,113,25,32,0.0
61976,-2.0356,29.52913,2017,Niche_trial,3.06,18.5,15.9,16.9,1440,46,125,26,32,0.0
61977,-2.0356,29.52913,2017,Niche_trial,3.96,18.5,15.9,16.9,1440,46,125,26,32,0.0
61978,-2.0356,29.52913,2017,Niche_trial,3.78,18.5,15.9,16.9,1440,46,125,26,32,0.0
61979,-2.0356,29.52913,2017,Niche_trial,4.14,18.5,15.9,16.9,1440,46,125,26,32,0.0
61980,-2.0356,29.52913,2017,Niche_trial,4.14,18.5,15.9,16.9,1440,46,125,26,32,0.0
61981,-2.0356,29.52913,2017,Niche_trial,3.78,18.5,15.9,16.9,1440,46,125,26,32,0.0
61982,-2.0356,29.52913,2017,Niche_trial,3.78,18.5,15.9,16.9,1440,46,125,26,32,0.0
61983,-2.0356,29.52913,2017,Niche_trial,3.96,18.5,15.9,16.9,1440,46,125,26,32,0.0
61988,-2.0356,29.52913,2017,Niche_trial,5.58,18.5,15.9,16.9,1440,46,125,26,32,0.0
61989,-2.0356,29.52913,2017,Niche_trial,4.14,18.5,15.9,16.9,1440,46,125,26,32,0.0
61990,-2.0356,29.52913,2017,Niche_trial,4.68,18.5,15.9,16.9,1440,46,125,26,32,0.0
61991,-2.0356,29.52913,2017,Niche_trial,4.32,18.5,15.9,16.9,1440,46,125,26,32,0.0
61992,-2.0356,29.52913,2017,Niche_trial,5.4,18.5,15.9,16.9,1440,46,125,26,32,0.0
61994,-2.4189,29.21439,2017,Niche_trial,6.66,19.8,16.5,17.9,1447,47,113,25,32,0.0
61995,-2.4189,29.21439,2017,Niche_trial,3.42,19.8,16.5,17.9,1447,47,113,25,32,0.0
61996,-2.4189,29.21439,2017,Niche_trial,5.94,19.8,16.5,17.9,1447,47,113,25,32,0.0
61997,-2.4189,29.21439,2017,Niche_trial,6.12,19.8,16.5,17.9,1447,47,113,25,32,0.0
61998,-2.4189,29.21439,2017,Niche_trial,5.94,19.8,16.5,17.9,1447,47,113,25,32,0.0
61999,-2.4189,29.21439,2017,Niche_trial,6.84,19.8,16.5,17.9,1447,47,113,25,32,0.0
62000,-2.1098041,29.4590214,2017,Niche_trial,6.145,19.7,16.9,18.0,1350,47,105,27,31,0.0
62001,-2.1098041,29.4590214,2017,Niche_trial,3.06,19.7,16.9,18.0,1350,47,105,27,31,0.0
62002,-2.1098041,29.4590214,2017,Niche_trial,6.22,19.7,16.9,18.0,1350,47,105,27,31,0.0
62003,-2.0356,29.52913,2017,Niche_trial,3.42,18.5,15.9,16.9,1440,46,125,26,32,0.0
62004,-2.0356,29.52913,2017,Niche_trial,2.34,18.5,15.9,16.9,1440,46,125,26,32,0.0
62005,-2.0356,29.52913,2017,Niche_trial,2.7,18.5,15.9,16.9,1440,46,125,26,32,0.0
62006,-2.0356,29.52913,2017,Niche_trial,3.06,18.5,15.9,16.9,1440,46,125,26,32,0.0
62007,-2.0356,29.52913,2017,Niche_trial,3.24,18.5,15.9,16.9,1440,46,125,26,32,0.0
62008,-2.0356,29.52913,2017,Niche_trial,2.34,18.5,15.9,16.9,1440,46,125,26,32,0.0
62009,-2.0356,29.52913,2017,Niche_trial,1.98,18.5,15.9,16.9,1440,46,125,26,32,0.0
62010,-2.0356,29.52913,2017,Niche_trial,4.32,18.5,15.9,16.9,1440,46,125,26,32,0.0
62011,-1.9405122,29.6276383,2017,Niche_trial,6.12,20.3,18.1,19.1,1276,46,97,24,29,0.0
62012,-1.9405122,29.6276383,2017,Niche_trial,2.88,20.3,18.1,19.1,1276,46,97,24,29,0.0
62013,-1.9405122,29.6276383,2017,Niche_trial,4.32,20.3,18.1,19.1,1276,46,97,24,29,0.0
62014,-1.9405122,29.6276383,2017,Niche_trial,5.04,20.3,18.1,19.1,1276,46,97,24,29,0.0
62015,-2.1098041,29.4590214,2017,Niche_trial,3.78,19.7,16.9,18.0,1350,47,105,27,31,0.0
62016,-2.1098041,29.4590214,2017,Niche_trial,5.22,19.7,16.9,18.0,1350,47,105,27,31,0.0
62017,-2.4189,29.21439,2017,Niche_trial,0.36,19.8,16.5,17.9,1447,47,113,25,32,0.0
62018,-2.4189,29.21439,2017,Niche_trial,1.8,19.8,16.5,17.9,1447,47,113,25,32,0.0
62019,-2.4189,29.21439,2017,Niche_trial,0.54,19.8,16.5,17.9,1447,47,113,25,32,0.0
62020,-2.4189,29.21439,2017,Niche_trial,1.08,19.8,16.5,17.9,1447,47,113,25,32,0.0
62021,-2.4189,29.21439,2017,Niche_trial,1.62,19.8,16.5,17.9,1447,47,113,25,32,0.0
62022,-2.4189,29.21439,2017,Niche_trial,2.16,19.8,16.5,17.9,1447,47,113,25,32,0.0
62023,-2.4189,29.21439,2017,Niche_trial,1.98,19.8,16.5,17.9,1447,47,113,25,32,0.0
62024,-2.4189,29.21439,2017,Niche_trial,1.44,19.8,16.5,17.9,1447,47,113,25,32,0.0
62025,-2.0356,29.52913,2017,Niche_trial,10.8,18.5,15.9,16.9,1440,46,125,26,32,0.0
62026,-2.0356,29.52913,2017,Niche_trial,5.94,18.5,15.9,16.9,1440,46,125,26,32,0.0
62027,-2.0356,29.52913,2017,Niche_trial,5.22,18.5,15.9,16.9,1440,46,125,26,32,0.0
62028,-2.0356,29.52913,2017,Niche_trial,5.58,18.5,15.9,16.9,1440,46,125,26,32,0.0
62029,-2.0356,29.52913,2017,Niche_trial,6.3,18.5,15.9,16.9,1440,46,125,26,32,0.0
62040,-1.9405122,29.6276383,2017,Niche_trial,3.6,20.3,18.1,19.1,1276,46,97,24,29,0.0
62041,-1.9405122,29.6276383,2017,Niche_trial,4.68,20.3,18.1,19.1,1276,46,97,24,29,0.0
62042,-1.9405122,29.6276383,2017,Niche_trial,5.4,20.3,18.1,19.1,1276,46,97,24,29,0.0
62043,-2.4189,29.21439,2017,Niche_trial,1.888,19.8,16.5,17.9,1447,47,113,25,32,0.0
62044,-2.4189,29.21439,2017,Niche_trial,2.158,19.8,16.5,17.9,1447,47,113,25,32,0.0
62045,-2.4189,29.21439,2017,Niche_trial,3.237,19.8,16.5,17.9,1447,47,113,25,32,0.0
62046,-2.4189,29.21439,2017,Niche_trial,1.978,19.8,16.5,17.9,1447,47,113,25,32,0.0
62047,-2.4189,29.21439,2017,Niche_trial,2.338,19.8,16.5,17.9,1447,47,113,25,32,0.0
62048,-2.4189,29.21439,2017,Niche_trial,3.234,19.8,16.5,17.9,1447,47,113,25,32,0.0
62049,-2.4189,29.21439,2017,Niche_trial,2.695,19.8,16.5,17.9,1447,47,113,25,32,0.0
62050,-2.4189,29.21439,2017,Niche_trial,3.413,19.8,16.5,17.9,1447,47,113,25,32,0.0
62051,-2.4189,29.21439,2017,Niche_trial,2.874,19.8,16.5,17.9,1447,47,113,25,32,0.0
62052,-2.4189,29.21439,2017,Niche_trial,3.773,19.8,16.5,17.9,1447,47,113,25,32,0.0
62053,-1.9405122,29.6276383,2017,Niche_trial,6.325,20.3,18.1,19.1,1276,46,97,24,29,0.0
62054,-1.9405122,29.6276383,2017,Niche_trial,3.795180723,20.3,18.1,19.1,1276,46,97,24,29,0.0
62055,-1.9405122,29.6276383,2017,Niche_trial,5.060240964,20.3,18.1,19.1,1276,46,97,24,29,0.0
62056,-2.0356,29.52913,2017,Niche_trial,3.24,18.5,15.9,16.9,1440,46,125,26,32,0.0
62057,-2.0356,29.52913,2017,Niche_trial,2.16,18.5,15.9,16.9,1440,46,125,26,32,0.0
62058,-2.0356,29.52913,2017,Niche_trial,3.96,18.5,15.9,16.9,1440,46,125,26,32,0.0
62059,-2.0356,29.52913,2017,Niche_trial,4.14,18.5,15.9,16.9,1440,46,125,26,32,0.0
62060,-2.0356,29.52913,2017,Niche_trial,3.42,18.5,15.9,16.9,1440,46,125,26,32,0.0
62077,-2.4189,29.21439,2017,Niche_trial,9.99,19.8,16.5,17.9,1447,47,113,25,32,0.0
62078,-2.4189,29.21439,2017,Niche_trial,4.32,19.8,16.5,17.9,1447,47,113,25,32,0.0
62079,-2.4189,29.21439,2017,Niche_trial,5.04,19.8,16.5,17.9,1447,47,113,25,32,0.0
62080,-2.4189,29.21439,2017,Niche_trial,5.94,19.8,16.5,17.9,1447,47,113,25,32,0.0
62081,-2.4189,29.21439,2017,Niche_trial,6.03,19.8,16.5,17.9,1447,47,113,25,32,0.0
62082,-2.4189,29.21439,2017,Niche_trial,6.48,19.8,16.5,17.9,1447,47,113,25,32,0.0
62089,-2.1098041,29.4590214,2017,Niche_trial,4.5,19.7,16.9,18.0,1350,47,105,27,31,0.0
62090,-2.1098041,29.4590214,2017,Niche_trial,5.893,19.7,16.9,18.0,1350,47,105,27,31,0.0
62091,-2.1098041,29.4590214,2017,Niche_trial,5.488,19.7,16.9,18.0,1350,47,105,27,31,0.0
62092,-2.1098041,29.4590214,2017,Niche_trial,4.737,19.7,16.9,18.0,1350,47,105,27,31,0.0
62093,-2.1098041,29.4590214,2017,Niche_trial,7.407,19.7,16.9,18.0,1350,47,105,27,31,0.0
62100,-2.0356,29.52913,2017,Niche_trial,2.16,18.5,15.9,16.9,1440,46,125,26,32,0.0
62101,-2.0356,29.52913,2017,Niche_trial,1.8,18.5,15.9,16.9,1440,46,125,26,32,0.0
62102,-2.0356,29.52913,2017,Niche_trial,3.24,18.5,15.9,16.9,1440,46,125,26,32,0.0
62103,-2.0356,29.52913,2017,Niche_trial,2.34,18.5,15.9,16.9,1440,46,125,26,32,0.0
62104,-2.0356,29.52913,2017,Niche_trial,4.32,18.5,15.9,16.9,1440,46,125,26,32,0.0
62105,-2.0356,29.52913,2017,Niche_trial,3.42,18.5,15.9,16.9,1440,46,125,26,32,0.0
62106,-2.0356,29.52913,2017,Niche_trial,2.52,18.5,15.9,16.9,1440,46,125,26,32,0.0
62107,-2.0356,29.52913,2017,Niche_trial,4.5,18.5,15.9,16.9,1440,46,125,26,32,0.0
62108,-1.9405122,29.6276383,2017,Niche_trial,1.786,20.3,18.1,19.1,1276,46,97,24,29,0.0
62109,-1.9405122,29.6276383,2017,Niche_trial,4.643,20.3,18.1,19.1,1276,46,97,24,29,0.0
62115,-1.9405122,29.6276383,2017,Niche_trial,2.88,20.3,18.1,19.1,1276,46,97,24,29,0.0
62116,-1.9405122,29.6276383,2017,Niche_trial,4.32,20.3,18.1,19.1,1276,46,97,24,29,0.0
62117,-1.9405122,29.6276383,2017,Niche_trial,5.4,20.3,18.1,19.1,1276,46,97,24,29,0.0
62118,-2.4189,29.21439,2017,Niche_trial,4.77,19.8,16.5,17.9,1447,47,113,25,32,0.0
62119,-2.4189,29.21439,2017,Niche_trial,2.7,19.8,16.5,17.9,1447,47,113,25,32,0.0
62120,-2.4189,29.21439,2017,Niche_trial,6.03,19.8,16.5,17.9,1447,47,113,25,32,0.0
62121,-2.4189,29.21439,2017,Niche_trial,4.86,19.8,16.5,17.9,1447,47,113,25,32,0.0
62122,-2.4189,29.21439,2017,Niche_trial,3.78,19.8,16.5,17.9,1447,47,113,25,32,0.0
62127,-2.4189,29.21439,2017,Niche_trial,1.8,19.8,16.5,17.9,1447,47,113,25,32,0.0
62128,-2.4189,29.21439,2017,Niche_trial,1.26,19.8,16.5,17.9,1447,47,113,25,32,0.0
62129,-2.4189,29.21439,2017,Niche_trial,1.98,19.8,16.5,17.9,1447,47,113,25,32,0.0
62130,-2.4189,29.21439,2017,Niche_trial,1.62,19.8,16.5,17.9,1447,47,113,25,32,0.0
62131,-2.4189,29.21439,2017,Niche_trial,2.34,19.8,16.5,17.9,1447,47,113,25,32,0.0
62132,-2.4189,29.21439,2017,Niche_trial,2.7,19.8,16.5,17.9,1447,47,113,25,32,0.0
62133,-2.4189,29.21439,2017,Niche_trial,3.42,19.8,16.5,17.9,1447,47,113,25,32,0.0
62134,-2.4189,29.21439,2017,Niche_trial,3.06,19.8,16.5,17.9,1447,47,113,25,32,0.0
62135,-2.4189,29.21439,2017,Niche_trial,3.06,19.8,16.5,17.9,1447,47,113,25,32,0.0
